Branch,Client,balance_account,balance
25268,90587,3317,134059230.9
25269,90588,3317,134074174.5
25270,90589,3317,134089118.1
25271,90590,3317,134104061.7
25272,90591,3317,134119005.3
25273,90592,3317,134133948.9
25274,90593,3317,134148892.4
25275,90594,3317,134163836
25276,90595,3317,134178779.6
25277,90596,3317,134193723.2
25278,90597,3317,134208666.8
25279,90598,3317,134223610.4
25280,90599,3317,134238554
25281,90600,3317,134253497.5
25282,90601,3317,134268441.1
25283,90602,3317,134283384.7
25284,90603,3317,134298328.3
25285,90604,3317,134313271.9
25286,90605,3317,134328215.5
25287,90606,3317,134343159
25288,90607,3317,134358102.6
25289,90608,3317,134373046.2
25290,90609,3317,134387989.8
25291,90610,3317,134402933.4
25292,90611,3317,134417877
25293,90612,3317,134432820.6
25294,90613,3317,134447764.1
25295,90614,3317,134462707.7
25296,90615,3317,134477651.3
25297,90616,3317,134492594.9
25298,90617,3317,134507538.5
25299,90618,3317,134522482.1
25300,90619,3317,134537425.6
25301,90620,3317,134552369.2
25302,90621,3317,134567312.8
25303,90622,3317,134582256.4
25304,90623,3317,134597200
25305,90624,3317,134612143.6
25306,90625,3317,134627087.2
25307,90626,3317,134642030.7
25308,90627,3317,134656974.3
25309,90628,3317,134671917.9
25310,90629,3317,134686861.5
25311,90630,3317,134701805.1
25312,90631,3317,134716748.7
25313,90632,3317,134731692.2
25314,90633,3317,134746635.8
25315,90634,3317,134761579.4
25316,90635,3317,134776523
25317,90636,3317,134791466.6
25318,90637,3317,134806410.2
25319,90638,3317,134821353.7
25320,90639,3317,134836297.3
25321,90640,3317,134851240.9
25322,90641,3317,134866184.5
25323,90642,3317,134881128.1
25324,90643,3317,134896071.7
25325,90644,3317,134911015.3
25326,90645,3317,134925958.8
25327,90646,3317,134940902.4
25328,90647,3317,134955846
25329,90648,3317,134970789.6
25330,90649,3317,134985733.2
25331,90650,3317,135000676.8
25332,90651,3317,135015620.3
25333,90652,3317,135030563.9
25334,90653,3317,135045507.5
25335,90654,3317,135060451.1
25336,90655,3317,135075394.7
25337,90656,3317,135090338.3
25338,90657,3317,135105281.9
25339,90658,3317,135120225.4
25340,90659,3317,135135169
25341,90660,3317,135150112.6
25342,90661,3317,135165056.2
25343,90662,3317,135179999.8
25344,90663,3317,135194943.4
25345,90664,3317,135209886.9
25346,90665,3317,135224830.5
25347,90666,3317,135239774.1
25348,90667,3317,135254717.7
25349,90668,3317,135269661.3
25350,90669,3317,135284604.9
25351,90670,3317,135299548.5
25352,90671,3317,135314492
25353,90672,3317,135329435.6
25354,90673,3317,135344379.2
25355,90674,3317,135359322.8
25356,90675,3317,135374266.4
25357,90676,3317,135389210
25358,90677,3317,135404153.5
25359,90678,3317,135419097.1
25360,90679,3317,135434040.7
25361,90680,3317,135448984.3
25362,90681,3317,135463927.9
25363,90682,3317,135478871.5
25364,90683,3317,135493815
25365,90684,3317,135508758.6
25366,90685,3317,135523702.2
25367,90686,3317,135538645.8
25368,90687,3317,135553589.4
25369,90688,3317,135568533
25370,90689,3317,135583476.6
25371,90690,3317,135598420.1
25372,90691,3317,135613363.7
25373,90692,3317,135628307.3
25374,90693,3317,135643250.9
25375,90694,3317,135658194.5
25376,90695,3317,135673138.1
25377,90696,3317,135688081.6
25378,90697,3317,135703025.2
25379,90698,3317,135717968.8
25380,90699,3317,135732912.4
25381,90700,3317,135747856
25382,90701,3317,135762799.6
25383,90702,3317,135777743.2
25384,90703,3317,135792686.7
25385,90704,3317,135807630.3
25386,90705,3317,135822573.9
25387,90706,3317,135837517.5
25388,90707,3317,135852461.1
25389,90708,3317,135867404.7
25390,90709,3317,135882348.2
25391,90710,3317,135897291.8
25392,90711,3317,135912235.4
25393,90712,3317,135927179
25394,90713,3317,135942122.6
25395,90714,3317,135957066.2
25396,90715,3317,135972009.8
25397,90716,3317,135986953.3
25398,90717,3317,136001896.9
25399,90718,3317,136016840.5
25400,90719,3317,136031784.1
25401,90720,3317,136046727.7
25402,90721,3317,136061671.3
25403,90722,3317,136076614.8
25404,90723,3317,136091558.4
25405,90724,3317,136106502
25406,90725,3317,136121445.6
25407,90726,3317,136136389.2
25408,90727,3317,136151332.8
25409,90728,3317,136166276.3
25410,90729,3317,136181219.9
25411,90730,3317,136196163.5
25412,90731,3317,136211107.1
25413,90732,3317,136226050.7
25414,90733,3317,136240994.3
25415,90734,3317,136255937.9
25416,90735,3317,136270881.4
25417,90736,3317,136285825
25418,90737,3317,136300768.6
25419,90738,3317,136315712.2
25420,90739,3317,136330655.8
25421,90740,3317,136345599.4
25422,90741,3317,136360542.9
25423,90742,3317,136375486.5
25424,90743,3317,136390430.1
25425,90744,3317,136405373.7
25426,90745,3317,136420317.3
25427,90746,3317,136435260.9
25428,90747,3317,136450204.5
25429,90748,3317,136465148
25430,90749,3317,136480091.6
25431,90750,3317,136495035.2
25432,90751,3317,136509978.8
25433,90752,3317,136524922.4
25434,90753,3317,136539866
25435,90754,3317,136554809.5
25436,90755,3317,136569753.1
25437,90756,3317,136584696.7
25438,90757,3317,136599640.3
25439,90758,3317,136614583.9
25440,90759,3317,136629527.5
25441,90760,3317,136644471.1
25442,90761,3317,136659414.6
25443,90762,3317,136674358.2
25444,90763,3317,136689301.8
25445,90764,3317,136704245.4
25446,90765,3317,136719189
25447,90766,3317,136734132.6
25448,90767,3317,136749076.1
25449,90768,3317,136764019.7
25450,90769,3317,136778963.3
25451,90770,3317,136793906.9
25452,90771,3317,136808850.5
25453,90772,3317,136823794.1
25454,90773,3317,136838737.6
25455,90774,3317,136853681.2
25456,90775,3317,136868624.8
25457,90776,3317,136883568.4
25458,90777,3317,136898512
25459,90778,3317,136913455.6
25460,90779,3317,136928399.2
25461,90780,3317,136943342.7
25462,90781,3317,136958286.3
25463,90782,3317,136973229.9
25464,90783,3317,136988173.5
25465,90784,3317,137003117.1
25466,90785,3317,137018060.7
25467,90786,3317,137033004.2
25468,90787,3317,137047947.8
25469,90788,3317,137062891.4
25470,90789,3317,137077835
25471,90790,3317,137092778.6
25472,90791,3317,137107722.2
25473,90792,3317,137122665.8
25474,90793,3317,137137609.3
25475,90794,3317,137152552.9
25476,90795,3317,137167496.5
25477,90796,3317,137182440.1
25478,90797,3317,137197383.7
25479,90798,3317,137212327.3
25480,90799,3317,137227270.8
25481,90800,3317,137242214.4
25482,90801,3317,137257158
25483,90802,3317,137272101.6
25484,90803,3317,137287045.2
25485,90804,3317,137301988.8
25486,90805,3317,137316932.4
25487,90806,3317,137331875.9
25488,90807,3317,137346819.5
25489,90808,3317,137361763.1
25490,90809,3317,137376706.7
25491,90810,3317,137391650.3
25492,90811,3317,137406593.9
25493,90812,3317,137421537.4
25494,90813,3317,137436481
25495,90814,3317,137451424.6
25496,90815,3317,137466368.2
25497,90816,3317,137481311.8
25498,90817,3317,137496255.4
25499,90818,3317,137511199
25500,90819,3317,137526142.5
25501,90820,3317,137541086.1
25502,90821,3317,137556029.7
25503,90822,3317,137570973.3
25504,90823,3317,137585916.9
25505,90824,3317,137600860.5
25506,90825,3317,137615804
25507,90826,3317,137630747.6
25508,90827,3317,137645691.2
25509,90828,3317,137660634.8
25510,90829,3317,137675578.4
25511,90830,3317,137690522
25512,90831,3317,137705465.5
25513,90832,3317,137720409.1
25514,90833,3317,137735352.7
25515,90834,3317,137750296.3
25516,90835,3317,137765239.9
25517,90836,3317,137780183.5
25518,90837,3317,137795127.1
25519,90838,3317,137810070.6
25520,90839,3317,137825014.2
25521,90840,3317,137839957.8
25522,90841,3317,137854901.4
25523,90842,3317,137869845
25524,90843,3317,137884788.6
25525,90844,3317,137899732.1
25526,90845,3317,137914675.7
25527,90846,3317,137929619.3
25528,90847,3317,137944562.9
25529,90848,3317,137959506.5
25530,90849,3317,137974450.1
25531,90850,3317,137989393.7
25532,90851,3317,138004337.2
25533,90852,3317,138019280.8
25534,90853,3317,138034224.4
25535,90854,3317,138049168
25536,90855,3317,138064111.6
25537,90856,3317,138079055.2
25538,90857,3317,138093998.7
25539,90858,3317,138108942.3
25540,90859,3317,138123885.9
25541,90860,3317,138138829.5
25542,90861,3317,138153773.1
25543,90862,3317,138168716.7
25544,90863,3317,138183660.3
25545,90864,3317,138198603.8
25546,90865,3317,138213547.4
25547,90866,3317,138228491
25548,90867,3317,138243434.6
25549,90868,3317,138258378.2
25550,90869,3317,138273321.8
25551,90870,3317,138288265.3
25552,90871,3317,138303208.9
25553,90872,3317,138318152.5
25554,90873,3317,138333096.1
25555,90874,3317,138348039.7
25556,90875,3317,138362983.3
25557,90876,3317,138377926.8
25558,90877,3317,138392870.4
25559,90878,3317,138407814
25560,90879,3317,138422757.6
25561,90880,3317,138437701.2
25562,90881,3317,138452644.8
25563,90882,3317,138467588.4
25564,90883,3317,138482531.9
25565,90884,3317,138497475.5
25566,90885,3317,138512419.1
25567,90886,3317,138527362.7
25568,90887,3317,138542306.3
25569,90888,3317,138557249.9
25570,90889,3317,138572193.4
25571,90890,3317,138587137
25572,90891,3317,138602080.6
25573,90892,3317,138617024.2
25574,90893,3317,138631967.8
25575,90894,3317,138646911.4
25576,90895,3317,138661855
25577,90896,3317,138676798.5
25578,90897,3317,138691742.1
25579,90898,3317,138706685.7
25580,90899,3317,138721629.3
25581,90900,3317,138736572.9
25582,90901,3317,138751516.5
25583,90902,3317,138766460
25584,90903,3317,138781403.6
25585,90904,3317,138796347.2
25586,90905,3317,138811290.8
25587,90906,3317,138826234.4
25588,90907,3317,138841178
25589,90908,3317,138856121.6
25590,90909,3317,138871065.1
25591,90910,3317,138886008.7
25592,90911,3317,138900952.3
25593,90912,3317,138915895.9
25594,90913,3317,138930839.5
25595,90914,3317,138945783.1
25596,90915,3317,138960726.6
25597,90916,3317,138975670.2
25598,90917,3317,138990613.8
25599,90918,3317,139005557.4
25600,90919,3317,139020501
25601,90920,3317,139035444.6
25602,90921,3317,139050388.1
25603,90922,3317,139065331.7
25604,90923,3317,139080275.3
25605,90924,3317,139095218.9
25606,90925,3317,139110162.5
25607,90926,3317,139125106.1
25608,90927,3317,139140049.7
25609,90928,3317,139154993.2
25610,90929,3317,139169936.8
25611,90930,3317,139184880.4
25612,90931,3317,139199824
25613,90932,3317,139214767.6
25614,90933,3317,139229711.2
25615,90934,3317,139244654.7
25616,90935,3317,139259598.3
25617,90936,3317,139274541.9
25618,90937,3317,139289485.5
25619,90938,3317,139304429.1
25620,90939,3317,139319372.7
25621,90940,3317,139334316.3
25622,90941,3317,139349259.8
25623,90942,3317,139364203.4
25624,90943,3317,139379147
25625,90944,3317,139394090.6
25626,90945,3317,139409034.2
25627,90946,3317,139423977.8
25628,90947,3317,139438921.3
25629,90948,3317,139453864.9
25630,90949,3317,139468808.5
25631,90950,3317,139483752.1
25632,90951,3317,139498695.7
25633,90952,3317,139513639.3
25634,90953,3317,139528582.9
25635,90954,3317,139543526.4
25636,90955,3317,139558470
25637,90956,3317,139573413.6
25638,90957,3317,139588357.2
25639,90958,3317,139603300.8
25640,90959,3317,139618244.4
25641,90960,3317,139633187.9
25642,90961,3317,139648131.5
25643,90962,3317,139663075.1
25644,90963,3317,139678018.7
25645,90964,3317,139692962.3
25646,90965,3317,139707905.9
25647,90966,3317,139722849.4
25648,90967,3317,139737793
25649,90968,3317,139752736.6
25650,90969,3317,139767680.2
25651,90970,3317,139782623.8
25652,90971,3317,139797567.4
25653,90972,3317,139812511
25654,90973,3317,139827454.5
25655,90974,3317,139842398.1
25656,90975,3317,139857341.7
25657,90976,3317,139872285.3
25658,90977,3317,139887228.9
25659,90978,3317,139902172.5
25660,90979,3317,139917116
25661,90980,3317,139932059.6
25662,90981,3317,139947003.2
25663,90982,3317,139961946.8
25664,90983,3317,139976890.4
25665,90984,3317,139991834
25666,90985,3317,140006777.6
25667,90986,3317,140021721.1
25668,90987,3317,140036664.7
25669,90988,3317,140051608.3
25670,90989,3317,140066551.9
25671,90990,3317,140081495.5
25672,90991,3317,140096439.1
25673,90992,3317,140111382.6
25674,90993,3317,140126326.2
25675,90994,3317,140141269.8
25676,90995,3317,140156213.4
25677,90996,3317,140171157
25678,90997,3317,140186100.6
25679,90998,3317,140201044.2
25680,90999,3317,140215987.7
25681,91000,3317,140230931.3
25682,91001,3317,140245874.9
25683,91002,3317,140260818.5
25684,91003,3317,140275762.1
25685,91004,3317,140290705.7
25686,91005,3317,140305649.2
25687,91006,3317,140320592.8
25688,91007,3317,140335536.4
25689,91008,3317,140350480
25690,91009,3317,140365423.6
25691,91010,3317,140380367.2
25692,91011,3317,140395310.7
25693,91012,3317,140410254.3
25694,91013,3317,140425197.9
25695,91014,3317,140440141.5
25696,91015,3317,140455085.1
25697,91016,3317,140470028.7
25698,91017,3317,140484972.3
25699,91018,3317,140499915.8
25700,91019,3317,140514859.4
25701,91020,3317,140529803
25702,91021,3317,140544746.6
25703,91022,3317,140559690.2
25704,91023,3317,140574633.8
25705,91024,3317,140589577.3
25706,91025,3317,140604520.9
25707,91026,3317,140619464.5
25708,91027,3317,140634408.1
25709,91028,3317,140649351.7
25710,91029,3317,140664295.3
25711,91030,3317,140679238.9
25712,91031,3317,140694182.4
25713,91032,3317,140709126
25714,91033,3317,140724069.6
25715,91034,3317,140739013.2
25716,91035,3317,140753956.8
25717,91036,3317,140768900.4
25718,91037,3317,140783843.9
25719,91038,3317,140798787.5
25720,91039,3317,140813731.1
25721,91040,3317,140828674.7
25722,91041,3317,140843618.3
25723,91042,3317,140858561.9
25724,91043,3317,140873505.5
25725,91044,3317,140888449
25726,91045,3317,140903392.6
25727,91046,3317,140918336.2
25728,91047,3317,140933279.8
25729,91048,3317,140948223.4
25730,91049,3317,140963167
25731,91050,3317,140978110.5
25732,91051,3317,140993054.1
25733,91052,3317,141007997.7
25734,91053,3317,141022941.3
25735,91054,3317,141037884.9
25736,91055,3317,141052828.5
25737,91056,3317,141067772
25738,91057,3317,141082715.6
25739,91058,3317,141097659.2
25740,91059,3317,141112602.8
25741,91060,3317,141127546.4
25742,91061,3317,141142490
25743,91062,3317,141157433.6
25744,91063,3317,141172377.1
25745,91064,3317,141187320.7
25746,91065,3317,141202264.3
25747,91066,3317,141217207.9
25748,91067,3317,141232151.5
25749,91068,3317,141247095.1
25750,91069,3317,141262038.6
25751,91070,3317,141276982.2
25752,91071,3317,141291925.8
25753,91072,3317,141306869.4
25754,91073,3317,141321813
25755,91074,3317,141336756.6
25756,91075,3317,141351700.2
25757,91076,3317,141366643.7
25758,91077,3317,141381587.3
25759,91078,3317,141396530.9
25760,91079,3317,141411474.5
25761,91080,3317,141426418.1
25762,91081,3317,141441361.7
25763,91082,3317,141456305.2
25764,91083,3317,141471248.8
25765,91084,3317,141486192.4
25766,91085,3317,141501136
25767,91086,3317,141516079.6
25768,91087,3317,141531023.2
25769,91088,3317,141545966.8
25770,91089,3317,141560910.3
25771,91090,3317,141575853.9
25772,91091,3317,141590797.5
25773,91092,3317,141605741.1
25774,91093,3317,141620684.7
25775,91094,3317,141635628.3
25776,91095,3317,141650571.8
25777,91096,3317,141665515.4
25778,91097,3317,141680459
25779,91098,3317,141695402.6
25780,91099,3317,141710346.2
25781,91100,3317,141725289.8
25782,91101,3317,141740233.3
25783,91102,3317,141755176.9
25784,91103,3317,141770120.5
25785,91104,3317,141785064.1
25786,91105,3317,141800007.7
25787,91106,3317,141814951.3
25788,91107,3317,141829894.9
25789,91108,3317,141844838.4
25790,91109,3317,141859782
25791,91110,3317,141874725.6
25792,91111,3317,141889669.2
25793,91112,3317,141904612.8
25794,91113,3317,141919556.4
25795,91114,3317,141934499.9
25796,91115,3317,141949443.5
25797,91116,3317,141964387.1
25798,91117,3317,141979330.7
25799,91118,3317,141994274.3
25800,91119,3317,142009217.9
25801,91120,3317,142024161.5
25802,91121,3317,142039105
25803,91122,3317,142054048.6
25804,91123,3317,142068992.2
25805,91124,3317,142083935.8
25806,91125,3317,142098879.4
25807,91126,3317,142113823
25808,91127,3317,142128766.5
25809,91128,3317,142143710.1
25810,91129,3317,142158653.7
25811,91130,3317,142173597.3
25812,91131,3317,142188540.9
25813,91132,3317,142203484.5
25814,91133,3317,142218428.1
25815,91134,3317,142233371.6
25816,91135,3317,142248315.2
25817,91136,3317,142263258.8
25818,91137,3317,142278202.4
25819,91138,3317,142293146
25820,91139,3317,142308089.6
25821,91140,3317,142323033.1
25822,91141,3317,142337976.7
25823,91142,3317,142352920.3
25824,91143,3317,142367863.9
25825,91144,3317,142382807.5
25826,91145,3317,142397751.1
25827,91146,3317,142412694.7
25828,91147,3317,142427638.2
25829,91148,3317,142442581.8
25830,91149,3317,142457525.4
25831,91150,3317,142472469
25832,91151,3317,142487412.6
25833,91152,3317,142502356.2
25834,91153,3317,142517299.7
25835,91154,3317,142532243.3
25836,91155,3317,142547186.9
25837,91156,3317,142562130.5
25838,91157,3317,142577074.1
25839,91158,3317,142592017.7
25840,91159,3317,142606961.2
25841,91160,3317,142621904.8
25842,91161,3317,142636848.4
25843,91162,3317,142651792
25844,91163,3317,142666735.6
25845,91164,3317,142681679.2
25846,91165,3317,142696622.8
25847,91166,3317,142711566.3
25848,91167,3317,142726509.9
25849,91168,3317,142741453.5
25850,91169,3317,142756397.1
25851,91170,3317,142771340.7
25852,91171,3317,142786284.3
25853,91172,3317,142801227.8
25854,91173,3317,142816171.4
25855,91174,3317,142831115
25856,91175,3317,142846058.6
25857,91176,3317,142861002.2
25858,91177,3317,142875945.8
25859,91178,3317,142890889.4
25860,91179,3317,142905832.9
25861,91180,3317,142920776.5
25862,91181,3317,142935720.1
25863,91182,3317,142950663.7
25864,91183,3317,142965607.3
25865,91184,3317,142980550.9
25866,91185,3317,142995494.4
25867,91186,3317,143010438
25868,91187,3317,143025381.6
25869,91188,3317,143040325.2
25870,91189,3317,143055268.8
25871,91190,3317,143070212.4
25872,91191,3317,143085156
25873,91192,3317,143100099.5
25874,91193,3317,143115043.1
25875,91194,3317,143129986.7
25876,91195,3317,143144930.3
25877,91196,3317,143159873.9
25878,91197,3317,143174817.5
25879,91198,3317,143189761
25880,91199,3317,143204704.6
25881,91200,3317,143219648.2
25882,91201,3317,143234591.8
25883,91202,3317,143249535.4
25884,91203,3317,143264479
25885,91204,3317,143279422.5
25886,91205,3317,143294366.1
